commodity_name,state,district,market,min_price,max_price,modal_price,date,commodity
160,21,397,1309,6.0,6.0,6.0,2019-05-22,Onion
160,21,147,1360,8.0,9.0,8.5,2019-05-22,Onion
160,21,397,1367,7.5,10.0,9.0,2019-05-22,Onion
160,21,147,1378,10.0,11.0,10.5,2019-05-22,Onion
160,21,187,1493,12.5,14.5,13.0,2019-05-22,Onion
160,21,359,1524,5.0,10.0,7.0,2019-05-22,Onion
160,21,200,1544,6.0,7.0,7.0,2019-05-22,Onion
160,21,359,1717,4.5,7.0,4.5,2019-05-22,Onion
160,21,485,1744,8.45,11.16,9.81,2019-05-22,Onion
160,21,200,1748,4.0,6.0,5.0,2019-05-22,Onion
160,21,359,1839,7.0,10.0,8.5,2019-05-22,Onion
160,21,16,1878,8.0,10.0,9.0,2019-05-22,Onion
160,21,359,1929,7.5,11.0,9.0,2019-05-22,Onion
160,21,397,1956,6.0,8.0,7.0,2019-05-22,Onion
160,21,397,2140,5.0,8.0,6.0,2019-05-22,Onion
160,21,187,2168,10.0,12.0,11.0,2019-05-22,Onion
160,22,5,30,6.0,11.0,8.5,2019-05-22,Onion
160,22,5,372,9.0,11.0,10.0,2019-05-22,Onion
160,22,203,925,6.0,7.0,6.5,2019-05-22,Onion
160,22,415,1596,3.75,4.6,4.5,2019-05-22,Onion
160,22,98,1613,9.0,10.0,9.5,2019-05-22,Onion
160,22,98,1779,2.25,5.91,4.08,2019-05-22,Onion
160,22,153,2125,6.0,8.0,7.0,2019-05-22,Onion
160,22,176,2145,5.5,6.5,6.0,2019-05-22,Onion
160,22,454,2251,3.0,9.0,6.0,2019-05-22,Onion
160,25,428,251,16.0,18.0,17.0,2019-05-22,Onion
160,26,1,10,7.4,8.2,7.8,2019-05-22,Onion
160,26,1,16,8.0,10.0,9.1,2019-05-22,Onion
160,26,10,33,8.75,9.5,9.0,2019-05-22,Onion
160,26,14,35,10.0,10.6,10.3,2019-05-22,Onion
160,26,8,51,9.0,10.0,9.5,2019-05-22,Onion
160,26,281,87,7.0,7.8,7.5,2019-05-22,Onion
160,26,47,106,7.0,9.0,8.0,2019-05-22,Onion
160,26,40,129,7.0,8.0,7.55,2019-05-22,Onion
160,26,8,134,11.3,11.5,11.4,2019-05-22,Onion
160,26,24,143,7.5,9.0,8.3,2019-05-22,Onion
160,26,137,148,7.0,9.0,8.0,2019-05-22,Onion
160,26,26,150,10.8,12.0,11.25,2019-05-22,Onion
160,26,27,163,7.1,9.0,8.1,2019-05-22,Onion
160,26,404,164,10.0,12.0,11.0,2019-05-22,Onion
160,26,31,180,9.0,11.0,10.0,2019-05-22,Onion
160,26,47,184,7.3,8.45,7.7,2019-05-22,Onion
160,26,35,197,10.0,11.3,10.7,2019-05-22,Onion
160,26,38,201,12.5,13.0,12.7,2019-05-22,Onion
160,26,461,216,8.5,9.5,9.0,2019-05-22,Onion
160,26,44,227,11.7,13.0,12.0,2019-05-22,Onion
160,26,31,234,8.0,9.0,8.5,2019-05-22,Onion
160,26,47,238,7.25,7.75,7.5,2019-05-22,Onion
160,26,53,265,10.5,11.5,11.0,2019-05-22,Onion
160,26,286,292,8.0,9.8,8.9,2019-05-22,Onion
160,26,138,316,6.5,8.5,7.5,2019-05-22,Onion
160,26,72,373,6.8,8.0,7.4,2019-05-22,Onion
160,26,362,383,5.5,6.5,6.0,2019-05-22,Onion
160,26,27,384,7.0,8.0,7.5,2019-05-22,Onion
160,26,80,422,10.0,14.0,11.6,2019-05-22,Onion
160,26,315,455,9.0,9.8,9.5,2019-05-22,Onion
160,26,8,471,8.9,9.9,9.4,2019-05-22,Onion
160,26,230,494,7.8,8.3,8.0,2019-05-22,Onion
160,26,35,514,10.0,12.0,11.0,2019-05-22,Onion
160,26,167,521,10.8,12.0,11.2,2019-05-22,Onion
160,26,232,523,7.9,8.4,8.15,2019-05-22,Onion
160,26,72,588,5.5,6.5,6.0,2019-05-22,Onion
160,26,80,637,11.8,12.0,11.9,2019-05-22,Onion
160,26,423,652,4.0,5.0,5.0,2019-05-22,Onion
160,26,137,667,8.5,10.0,9.2,2019-05-22,Onion
160,26,138,668,7.0,9.0,8.0,2019-05-22,Onion
160,26,139,672,9.5,11.0,10.5,2019-05-22,Onion
160,26,142,677,8.0,9.0,8.6,2019-05-22,Onion
160,26,1,678,8.0,9.5,8.5,2019-05-22,Onion
160,26,145,680,9.6,10.5,10.0,2019-05-22,Onion
160,26,148,685,4.0,6.0,5.0,2019-05-22,Onion
160,26,281,693,8.0,10.0,9.0,2019-05-22,Onion
160,26,393,716,6.45,6.7,6.6,2019-05-22,Onion
160,26,137,718,7.5,8.5,8.0,2019-05-22,Onion
160,26,159,741,10.5,12.5,11.5,2019-05-22,Onion
160,26,286,742,9.0,10.5,9.8,2019-05-22,Onion
160,26,165,763,8.7,8.9,8.8,2019-05-22,Onion
160,26,167,775,10.8,12.0,11.3,2019-05-22,Onion
160,26,80,784,7.08,7.12,7.1,2019-05-22,Onion
160,26,213,796,7.5,8.25,8.0,2019-05-22,Onion
160,26,181,799,8.0,9.5,9.0,2019-05-22,Onion
160,26,178,823,7.9,8.1,8.0,2019-05-22,Onion
160,26,420,824,7.2,7.8,7.5,2019-05-22,Onion
160,26,220,832,11.0,12.0,11.5,2019-05-22,Onion
160,26,80,897,10.0,11.0,10.5,2019-05-22,Onion
160,26,201,918,7.0,7.5,7.5,2019-05-22,Onion
160,26,1,941,6.0,7.0,6.5,2019-05-22,Onion
160,26,10,945,6.0,8.0,7.0,2019-05-22,Onion
160,26,138,946,9.5,10.5,10.0,2019-05-22,Onion
160,26,209,948,8.4,9.0,8.7,2019-05-22,Onion
160,26,213,966,7.2,8.0,7.62,2019-05-22,Onion
160,26,232,969,8.5,9.0,8.75,2019-05-22,Onion
160,26,317,998,7.0,8.0,7.5,2019-05-22,Onion
160,26,317,1004,8.0,9.0,8.2,2019-05-22,Onion
160,26,230,1055,7.5,8.5,8.0,2019-05-22,Onion
160,26,232,1058,7.5,8.5,8.0,2019-05-22,Onion
160,26,96,1085,7.45,8.5,8.0,2019-05-22,Onion
160,26,137,1089,8.9,9.6,9.3,2019-05-22,Onion
160,26,142,1109,8.5,9.2,8.8,2019-05-22,Onion
160,26,1,1130,26.5,27.5,27.0,2019-05-22,Onion
160,26,398,1134,9.5,11.5,10.5,2019-05-22,Onion
160,26,31,1164,9.0,11.0,10.0,2019-05-22,Onion
160,26,80,1176,9.7,10.8,10.7,2019-05-22,Onion
160,26,72,1185,7.0,7.5,7.3,2019-05-22,Onion
160,26,298,1211,10.5,11.5,11.0,2019-05-22,Onion
160,26,297,1224,9.4,10.6,10.0,2019-05-22,Onion
160,26,272,1285,9.4,10.2,9.8,2019-05-22,Onion
160,26,273,1292,4.8,5.3,5.05,2019-05-22,Onion
160,26,277,1323,11.0,13.0,12.0,2019-05-22,Onion
160,26,178,1334,10.0,11.0,10.5,2019-05-22,Onion
160,26,281,1343,15.0,15.0,15.0,2019-05-22,Onion
160,26,285,1348,7.5,8.0,7.75,2019-05-22,Onion
160,26,286,1356,8.25,10.25,9.25,2019-05-22,Onion
160,26,298,1427,10.5,11.5,11.0,2019-05-22,Onion
160,26,175,1429,6.5,8.5,7.7,2019-05-22,Onion
160,26,213,1431,6.5,7.0,7.0,2019-05-22,Onion
160,26,303,1438,9.5,10.0,9.75,2019-05-22,Onion
160,26,306,1463,9.5,10.0,9.75,2019-05-22,Onion
160,26,420,1464,9.9,10.3,10.0,2019-05-22,Onion
160,26,213,1486,6.2,7.0,6.6,2019-05-22,Onion
160,26,315,1512,9.0,10.0,9.5,2019-05-22,Onion
160,26,175,1518,7.6,8.5,8.0,2019-05-22,Onion
160,26,317,1521,9.3,10.0,9.65,2019-05-22,Onion
160,26,32,1523,9.5,10.4,10.0,2019-05-22,Onion
160,26,393,1547,7.7,7.9,7.8,2019-05-22,Onion
160,26,413,1583,11.0,11.5,11.25,2019-05-22,Onion
160,26,281,1585,8.0,9.0,8.5,2019-05-22,Onion
160,26,159,1623,6.48,9.63,6.78,2019-05-22,Onion
160,26,201,1634,10.0,11.0,10.5,2019-05-22,Onion
160,26,272,1661,9.7,10.4,10.0,2019-05-22,Onion
160,26,362,1751,7.5,7.9,7.7,2019-05-22,Onion
160,26,232,1784,8.0,9.5,8.9,2019-05-22,Onion
160,26,362,1800,7.6,8.8,8.2,2019-05-22,Onion
160,26,404,1805,10.0,12.0,11.0,2019-05-22,Onion
160,26,370,1817,9.5,10.0,9.6,2019-05-22,Onion
160,26,382,1850,8.5,9.25,8.8,2019-05-22,Onion
160,26,32,1900,8.0,10.0,9.0,2019-05-22,Onion
160,26,232,1901,8.5,9.0,9.0,2019-05-22,Onion
160,26,393,1913,9.0,10.0,9.5,2019-05-22,Onion
160,26,413,1916,10.6,11.85,11.2,2019-05-22,Onion
160,26,160,1918,9.3,10.3,9.8,2019-05-22,Onion
160,26,315,1934,5.0,5.5,5.3,2019-05-22,Onion
160,26,1,1939,12.0,12.5,12.2,2019-05-22,Onion
160,26,178,1945,13.0,14.0,13.5,2019-05-22,Onion
160,26,167,1993,10.0,13.0,12.0,2019-05-22,Onion
160,26,181,2004,8.0,9.0,8.5,2019-05-22,Onion
160,26,178,2008,8.0,8.8,8.4,2019-05-22,Onion
160,26,209,2014,12.4,14.0,13.2,2019-05-22,Onion
160,26,404,2015,10.0,10.5,10.3,2019-05-22,Onion
160,26,80,2063,7.0,9.0,8.0,2019-05-22,Onion
160,26,80,2066,3.0,5.2,4.0,2019-05-22,Onion
160,26,420,2075,6.0,7.0,6.5,2019-05-22,Onion
160,26,148,2090,9.05,11.05,10.05,2019-05-22,Onion
160,26,420,2092,8.0,10.0,8.9,2019-05-22,Onion
160,26,80,2099,4.0,5.1,4.6,2019-05-22,Onion
160,26,432,2135,10.0,12.0,10.4,2019-05-22,Onion
160,26,393,2136,5.0,7.0,6.0,2019-05-22,Onion
160,26,347,2164,8.5,10.0,9.0,2019-05-22,Onion
160,26,317,2193,5.0,6.0,5.5,2019-05-22,Onion
160,26,148,2244,8.8,9.1,9.0,2019-05-22,Onion
160,26,461,2279,10.5,11.75,11.25,2019-05-22,Onion
160,26,35,2349,9.0,10.0,9.5,2019-05-22,Onion
160,26,420,2357,8.0,10.0,9.0,2019-05-22,Onion
160,27,114,564,12.0,14.5,13.5,2019-05-22,Onion
160,27,329,808,3.55,5.55,4.55,2019-05-22,Onion
160,27,179,825,8.0,9.5,8.5,2019-05-22,Onion
160,27,455,944,10.0,10.0,10.0,2019-05-22,Onion
160,27,455,1090,8.0,9.0,8.5,2019-05-22,Onion
160,27,179,1401,8.0,10.0,9.0,2019-05-22,Onion
160,27,329,1849,7.0,8.0,7.5,2019-05-22,Onion
160,27,114,1887,6.1,7.8,6.8,2019-05-22,Onion
160,27,179,1896,7.0,9.0,8.0,2019-05-22,Onion
160,28,204,52,11.0,12.0,11.5,2019-05-22,Onion
