commodity_name,state,district,market,min_price,max_price,modal_price,date,commodity
233,28,341,233,40.0,40.0,40.0,2019-05-22,Tomato
233,28,83,426,44.0,46.0,45.0,2019-05-22,Tomato
233,28,319,439,41.0,43.0,42.0,2019-05-22,Tomato
233,28,101,530,16.0,18.0,17.0,2019-05-22,Tomato
233,28,301,658,33.0,37.0,35.0,2019-05-22,Tomato
233,28,204,673,22.0,24.0,23.0,2019-05-22,Tomato
233,28,341,801,27.0,29.0,28.0,2019-05-22,Tomato
233,28,83,1024,50.0,55.0,53.0,2019-05-22,Tomato
233,28,109,1083,32.0,36.0,34.0,2019-05-22,Tomato
233,28,43,1158,45.0,60.0,50.0,2019-05-22,Tomato
233,28,302,1436,50.0,60.0,55.0,2019-05-22,Tomato
233,28,101,1790,16.0,18.0,17.0,2019-05-22,Tomato
233,28,369,1802,25.0,27.0,26.0,2019-05-22,Tomato
233,28,258,1991,40.0,45.0,42.0,2019-05-22,Tomato
233,28,109,2068,28.0,32.0,30.0,2019-05-22,Tomato
233,28,188,2264,32.0,40.0,35.0,2019-05-22,Tomato
233,6,271,1732,3.0,3.0,3.0,2019-05-23,Tomato
233,11,135,1739,45.0,55.0,50.0,2019-05-23,Tomato
233,19,433,407,30.0,40.0,40.0,2019-05-23,Tomato
233,19,123,838,38.0,40.0,39.0,2019-05-23,Tomato
233,19,123,1035,40.0,45.0,45.0,2019-05-23,Tomato
233,21,278,1917,16.0,16.0,16.0,2019-05-23,Tomato
233,26,160,729,21.9,22.1,22.0,2019-05-23,Tomato
233,26,393,1547,16.0,16.2,16.1,2019-05-23,Tomato
233,26,281,1585,8.0,11.0,9.0,2019-05-23,Tomato
233,26,32,1900,16.0,17.0,16.5,2019-05-23,Tomato
233,1,97,1499,20.0,31.0,26.0,2019-05-23,Tomato
233,5,435,2144,12.5,35.0,23.75,2019-05-23,Tomato
233,5,219,2156,28.0,30.0,29.0,2019-05-23,Tomato
233,7,74,378,25.0,32.0,29.0,2019-05-23,Tomato
233,7,269,1251,25.0,28.0,27.0,2019-05-23,Tomato
233,7,228,1653,20.0,22.0,21.0,2019-05-23,Tomato
233,11,7,484,40.0,42.0,41.0,2019-05-23,Tomato
233,11,446,1607,26.0,30.0,28.0,2019-05-23,Tomato
233,11,348,1719,44.0,48.0,45.0,2019-05-23,Tomato
233,11,267,1736,30.0,36.0,35.0,2019-05-23,Tomato
233,11,266,2190,40.0,45.0,43.0,2019-05-23,Tomato
233,12,173,1301,24.0,26.0,25.0,2019-05-23,Tomato
233,19,299,290,30.0,40.0,35.0,2019-05-23,Tomato
233,19,79,415,25.0,30.0,30.0,2019-05-23,Tomato
233,21,171,266,15.0,18.0,17.0,2019-05-23,Tomato
233,21,187,1493,22.0,25.5,24.0,2019-05-23,Tomato
233,21,439,1721,7.0,9.0,8.0,2019-05-23,Tomato
233,26,281,87,8.0,9.0,8.5,2019-05-23,Tomato
233,26,31,180,16.0,18.0,17.0,2019-05-23,Tomato
233,26,116,244,10.0,10.2,10.1,2019-05-23,Tomato
233,26,138,316,15.5,18.0,16.8,2019-05-23,Tomato
233,26,158,537,15.0,15.9,15.5,2019-05-23,Tomato
233,26,1,678,15.0,15.5,15.2,2019-05-23,Tomato
233,26,393,716,7.3,7.6,7.45,2019-05-23,Tomato
233,26,80,784,4.48,4.52,4.5,2019-05-23,Tomato
233,26,1,941,7.4,8.2,7.8,2019-05-23,Tomato
233,26,72,1185,7.5,8.5,8.0,2019-05-23,Tomato
233,26,272,1661,14.1,15.0,14.6,2019-05-23,Tomato
233,26,362,1800,13.0,13.9,13.6,2019-05-23,Tomato
233,26,423,1890,19.0,19.3,19.15,2019-05-23,Tomato
233,26,167,1993,18.0,22.0,20.0,2019-05-23,Tomato
233,26,80,2099,12.0,13.1,12.6,2019-05-23,Tomato
233,27,329,1849,5.0,6.0,5.5,2019-05-23,Tomato
233,1,97,1499,22.0,37.0,30.0,2019-05-24,Tomato
233,1,97,1750,20.0,30.0,25.0,2019-05-24,Tomato
233,6,223,591,18.0,20.0,20.0,2019-05-24,Tomato
233,6,271,866,15.0,25.0,20.2,2019-05-24,Tomato
233,6,271,1732,6.0,6.0,6.0,2019-05-24,Tomato
233,19,424,655,35.0,36.5,36.0,2019-05-24,Tomato
233,19,123,838,40.0,45.0,42.0,2019-05-24,Tomato
233,19,151,1092,20.0,30.0,30.0,2019-05-24,Tomato
233,19,424,1680,35.0,40.0,38.0,2019-05-24,Tomato
233,19,433,1973,30.0,40.0,35.0,2019-05-24,Tomato
233,21,308,570,21.0,23.0,22.0,2019-05-24,Tomato
233,21,187,1493,18.0,24.0,22.0,2019-05-24,Tomato
233,25,164,724,40.0,45.0,44.7,2019-05-24,Tomato
233,26,1,941,10.5,11.5,11.0,2019-05-24,Tomato
233,26,317,1004,8.0,10.0,8.2,2019-05-24,Tomato
233,26,393,1547,15.2,15.4,15.3,2019-05-24,Tomato
233,26,281,1585,8.0,10.0,9.5,2019-05-24,Tomato
233,26,232,1901,9.0,9.5,9.5,2019-05-24,Tomato
233,28,83,122,44.0,47.5,44.6,2019-05-24,Tomato
233,28,369,194,21.0,23.0,22.0,2019-05-24,Tomato
